mc,L,F,q,s_max_den,n_density,iteration
0,30,2,1,0.005555555555555556,0.435632183908046,1
0,30,2,1,0.005555555555555556,0.43505747126436783,2
0,30,2,1,0.005555555555555556,0.43505747126436783,3
0,30,2,1,0.005555555555555556,0.43505747126436783,4
0,30,2,1,0.005555555555555556,0.43505747126436783,5
0,30,2,1,0.005555555555555556,0.43505747126436783,6
0,30,2,1,0.005555555555555556,0.4339080459770115,8
0,30,2,1,0.005555555555555556,0.4339080459770115,10
0,30,2,1,0.005555555555555556,0.4339080459770115,12
0,30,2,1,0.005555555555555556,0.4339080459770115,15
0,30,2,1,0.005555555555555556,0.43448275862068964,18
0,30,2,1,0.005555555555555556,0.43448275862068964,22
0,30,2,1,0.005555555555555556,0.43448275862068964,27
0,30,2,1,0.005555555555555556,0.43333333333333335,32
0,30,2,1,0.005555555555555556,0.432183908045977,39
0,30,2,1,0.005555555555555556,0.432183908045977,48
0,30,2,1,0.005555555555555556,0.4304597701149425,58
0,30,2,1,0.005555555555555556,0.42931034482758623,71
0,30,2,1,0.005555555555555556,0.42758620689655175,86
0,30,2,1,0.005555555555555556,0.42758620689655175,104
0,30,2,1,0.005555555555555556,0.42701149425287355,127
0,30,2,1,0.005555555555555556,0.4247126436781609,154
0,30,2,1,0.005555555555555556,0.4241379310344828,187
0,30,2,1,0.005555555555555556,0.4247126436781609,227
0,30,2,1,0.005555555555555556,0.42298850574712643,276
0,30,2,1,0.006666666666666667,0.4160919540229885,335
0,30,2,1,0.006666666666666667,0.40632183908045977,407
0,30,2,1,0.006666666666666667,0.4,495
0,30,2,1,0.006666666666666667,0.39597701149425285,601
0,30,2,1,0.013333333333333334,0.385632183908046,729
0,30,2,1,0.013333333333333334,0.3718390804597701,885
0,30,2,1,0.013333333333333334,0.36551724137931035,1075
0,30,2,1,0.014444444444444444,0.3528735632183908,1305
0,30,2,1,0.012222222222222223,0.32471264367816094,1584
0,30,2,1,0.012222222222222223,0.3195402298850575,1924
0,30,2,1,0.016666666666666666,0.3017241379310345,2335
0,30,2,1,0.016666666666666666,0.2982758620689655,2835
0,30,2,1,0.01888888888888889,0.28620689655172415,3442
0,30,2,1,0.017777777777777778,0.2672413793103448,4178
0,30,2,1,0.016666666666666666,0.24885057471264369,5072
0,30,2,1,0.02,0.23045977011494254,6158
0,30,2,1,0.024444444444444446,0.21666666666666667,7476
0,30,2,1,0.03666666666666667,0.20862068965517241,9076
0,30,2,1,0.035555555555555556,0.20229885057471264,11018
0,30,2,1,0.05333333333333334,0.1764367816091954,13375
0,30,2,1,0.05444444444444444,0.17011494252873563,16237
0,30,2,1,0.06333333333333334,0.16436781609195403,19712
0,30,2,1,0.06777777777777778,0.1454022988505747,23930
0,30,2,1,0.07666666666666666,0.13218390804597702,29050
0,30,2,1,0.07333333333333333,0.12758620689655173,35266
0,30,2,1,0.09111111111111111,0.09827586206896552,42813
0,30,2,1,0.08333333333333333,0.09827586206896552,51974
0,30,2,1,0.09444444444444444,0.1132183908045977,63095
0,30,2,1,0.09666666666666666,0.12931034482758622,76596
0,30,2,1,0.1288888888888889,0.12701149425287356,92986
0,30,2,1,0.15777777777777777,0.15344827586206897,112883
0,30,2,1,0.10222222222222223,0.13333333333333333,137038
0,30,2,1,0.12222222222222222,0.167816091954023,166361
0,30,2,1,0.15444444444444444,0.13735632183908045,201958
0,30,2,1,0.21777777777777776,0.13735632183908045,245173
0,30,2,1,0.1411111111111111,0.1310344827586207,297635
0,30,2,1,0.13444444444444445,0.14942528735632185,361322
0,30,2,1,0.2544444444444444,0.16264367816091954,438637
0,30,2,1,0.11666666666666667,0.12701149425287356,532495
0,30,2,1,0.14,0.12643678160919541,646437
0,30,2,1,0.18222222222222223,0.12413793103448276,784759
0,30,2,1,0.12666666666666668,0.1425287356321839,952680
0,30,2,1,0.20777777777777778,0.1339080459770115,1156532
0,30,2,1,0.22444444444444445,0.14655172413793102,1404004
0,30,2,1,0.18444444444444444,0.11264367816091954,1704429
0,30,2,1,0.2311111111111111,0.09022988505747126,2069138
0,30,2,1,0.20222222222222222,0.07701149425287357,2511886
0,30,2,1,0.17888888888888888,0.09942528735632183,3049372
0,30,2,1,0.22111111111111112,0.1471264367816092,3701869
0,30,2,1,0.14333333333333334,0.14022988505747128,4493984
0,30,2,1,0.2588888888888889,0.0867816091954023,5455594
0,30,2,1,0.3388888888888889,0.09310344827586207,6622967
0,30,2,1,0.18444444444444444,0.12471264367816091,8040131
0,30,2,1,0.33666666666666667,0.1028735632183908,9760536
0,30,2,1,0.1988888888888889,0.12126436781609196,11849068
0,30,2,1,0.21222222222222223,0.1396551724137931,14384498
0,30,2,1,0.19666666666666666,0.14022988505747128,17462453
0,30,2,1,0.1922222222222222,0.12931034482758622,21199020
0,30,2,1,0.13444444444444445,0.12816091954022987,25735127
0,30,2,1,0.19666666666666666,0.12528735632183907,31241857
0,30,2,1,0.31222222222222223,0.12298850574712644,37926901
0,30,2,1,0.18333333333333332,0.12758620689655173,46042393
0,30,2,1,0.1688888888888889,0.10804597701149425,55894415
0,30,2,1,0.2644444444444444,0.11896551724137931,67854545
0,30,2,1,0.2411111111111111,0.09080459770114943,82373870
0,30,2,10,0.0033333333333333335,0.1810344827586207,1
0,30,2,10,0.0033333333333333335,0.1810344827586207,2
0,30,2,10,0.0033333333333333335,0.1810344827586207,3
0,30,2,10,0.0033333333333333335,0.1810344827586207,4
0,30,2,10,0.0033333333333333335,0.1810344827586207,5
0,30,2,10,0.0033333333333333335,0.1810344827586207,6
0,30,2,10,0.0033333333333333335,0.1810344827586207,8
0,30,2,10,0.0033333333333333335,0.1810344827586207,10
0,30,2,10,0.0033333333333333335,0.1810344827586207,12
0,30,2,10,0.0033333333333333335,0.18045977011494252,15
0,30,2,10,0.0033333333333333335,0.18045977011494252,18
0,30,2,10,0.0033333333333333335,0.18045977011494252,22
0,30,2,10,0.0033333333333333335,0.17873563218390803,27
0,30,2,10,0.0033333333333333335,0.17873563218390803,32
0,30,2,10,0.0033333333333333335,0.17873563218390803,39
0,30,2,10,0.0033333333333333335,0.17873563218390803,48
0,30,2,10,0.0033333333333333335,0.1781609195402299,58
0,30,2,10,0.0033333333333333335,0.17758620689655172,71
0,30,2,10,0.0033333333333333335,0.1764367816091954,86
0,30,2,10,0.0033333333333333335,0.17471264367816092,104
0,30,2,10,0.0033333333333333335,0.17413793103448275,127
0,30,2,10,0.0033333333333333335,0.1735632183908046,154
0,30,2,10,0.0033333333333333335,0.17126436781609194,187
0,30,2,10,0.0033333333333333335,0.1706896551724138,227
0,30,2,10,0.0033333333333333335,0.16839080459770114,276
0,30,2,10,0.0033333333333333335,0.16436781609195403,335
0,30,2,10,0.0033333333333333335,0.16034482758620688,407
0,30,2,10,0.0033333333333333335,0.15747126436781608,495
0,30,2,10,0.0033333333333333335,0.15459770114942528,601
0,30,2,10,0.0033333333333333335,0.14885057471264368,729
0,30,2,10,0.0033333333333333335,0.14080459770114942,885
0,30,2,10,0.0033333333333333335,0.13505747126436782,1075
0,30,2,10,0.0044444444444444444,0.1206896551724138,1305
0,30,2,10,0.0044444444444444444,0.11206896551724138,1584
0,30,2,10,0.0033333333333333335,0.10632183908045977,1924
0,30,2,10,0.0044444444444444444,0.09597701149425288,2335
0,30,2,10,0.0044444444444444444,0.09022988505747126,2835
0,30,2,10,0.0044444444444444444,0.08160919540229886,3442
0,30,2,10,0.0044444444444444444,0.07528735632183908,4178
0,30,2,10,0.005555555555555556,0.06494252873563218,5072
0,30,2,10,0.005555555555555556,0.058045977011494256,6158
0,30,2,10,0.0077777777777777776,0.04942528735632184,7476
0,30,2,10,0.0077777777777777776,0.04367816091954023,9076
0,30,2,10,0.0077777777777777776,0.03735632183908046,11018
0,30,2,10,0.0077777777777777776,0.03333333333333333,13375
0,30,2,10,0.0077777777777777776,0.029310344827586206,16237
0,30,2,10,0.008888888888888889,0.02586206896551724,19712
0,30,2,10,0.011111111111111112,0.023563218390804597,23930
0,30,2,10,0.012222222222222223,0.02413793103448276,29050
0,30,2,10,0.012222222222222223,0.021264367816091954,35266
0,30,2,10,0.012222222222222223,0.022988505747126436,42813
0,30,2,10,0.015555555555555555,0.023563218390804597,51974
0,30,2,10,0.016666666666666666,0.02586206896551724,63095
0,30,2,10,0.016666666666666666,0.022413793103448276,76596
0,30,2,10,0.016666666666666666,0.022988505747126436,92986
0,30,2,10,0.015555555555555555,0.027011494252873563,112883
0,30,2,10,0.016666666666666666,0.026436781609195402,137038
0,30,2,10,0.016666666666666666,0.02471264367816092,166361
0,30,2,10,0.016666666666666666,0.022988505747126436,201958
0,30,2,10,0.016666666666666666,0.022988505747126436,245173
0,30,2,10,0.016666666666666666,0.02413793103448276,297635
0,30,2,10,0.015555555555555555,0.023563218390804597,361322
0,30,2,10,0.016666666666666666,0.02471264367816092,438637
0,30,2,10,0.016666666666666666,0.022413793103448276,532495
0,30,2,10,0.015555555555555555,0.02471264367816092,646437
0,30,2,10,0.015555555555555555,0.022988505747126436,784759
0,30,2,10,0.016666666666666666,0.023563218390804597,952680
0,30,2,10,0.015555555555555555,0.021264367816091954,1156532
0,30,2,10,0.015555555555555555,0.022988505747126436,1404004
0,30,2,10,0.015555555555555555,0.02528735632183908,1704429
0,30,2,10,0.016666666666666666,0.028735632183908046,2069138
0,30,2,10,0.015555555555555555,0.02471264367816092,2511886
0,30,2,10,0.016666666666666666,0.02471264367816092,3049372
0,30,2,10,0.016666666666666666,0.022988505747126436,3701869
0,30,2,10,0.016666666666666666,0.021839080459770115,4493984
0,30,2,10,0.015555555555555555,0.021839080459770115,5455594
0,30,2,10,0.016666666666666666,0.022988505747126436,6622967
0,30,2,10,0.016666666666666666,0.023563218390804597,8040131
0,30,2,10,0.015555555555555555,0.02413793103448276,9760536
0,30,2,10,0.015555555555555555,0.02413793103448276,11849068
0,30,2,10,0.016666666666666666,0.02471264367816092,14384498
0,30,2,10,0.016666666666666666,0.02471264367816092,17462453
0,30,2,10,0.016666666666666666,0.02586206896551724,21199020
0,30,2,10,0.015555555555555555,0.021839080459770115,25735127
0,30,2,10,0.016666666666666666,0.02413793103448276,31241857
0,30,2,10,0.016666666666666666,0.023563218390804597,37926901
0,30,2,10,0.016666666666666666,0.02471264367816092,46042393
0,30,2,10,0.015555555555555555,0.021264367816091954,55894415
0,30,2,10,0.015555555555555555,0.02413793103448276,67854545
0,30,2,10,0.016666666666666666,0.02471264367816092,82373870
0,30,2,100,0.0022222222222222222,0.05344827586206897,1
0,30,2,100,0.0022222222222222222,0.05344827586206897,2
0,30,2,100,0.0022222222222222222,0.05344827586206897,3
0,30,2,100,0.0022222222222222222,0.05344827586206897,4
0,30,2,100,0.0022222222222222222,0.05344827586206897,5
0,30,2,100,0.0022222222222222222,0.05344827586206897,6
0,30,2,100,0.0022222222222222222,0.05344827586206897,8
0,30,2,100,0.0022222222222222222,0.05344827586206897,10
0,30,2,100,0.0022222222222222222,0.05344827586206897,12
0,30,2,100,0.0022222222222222222,0.05344827586206897,15
0,30,2,100,0.0022222222222222222,0.05344827586206897,18
0,30,2,100,0.0022222222222222222,0.05344827586206897,22
0,30,2,100,0.0022222222222222222,0.05344827586206897,27
0,30,2,100,0.0022222222222222222,0.05344827586206897,32
0,30,2,100,0.0022222222222222222,0.05344827586206897,39
0,30,2,100,0.0022222222222222222,0.052873563218390804,48
0,30,2,100,0.0022222222222222222,0.052298850574712646,58
0,30,2,100,0.0022222222222222222,0.052298850574712646,71
0,30,2,100,0.0022222222222222222,0.05172413793103448,86
0,30,2,100,0.0022222222222222222,0.05172413793103448,104
0,30,2,100,0.0022222222222222222,0.05172413793103448,127
0,30,2,100,0.0022222222222222222,0.05172413793103448,154
0,30,2,100,0.0022222222222222222,0.05172413793103448,187
0,30,2,100,0.0022222222222222222,0.05057471264367816,227
0,30,2,100,0.0022222222222222222,0.05057471264367816,276
0,30,2,100,0.0022222222222222222,0.05,335
0,30,2,100,0.0022222222222222222,0.05,407
0,30,2,100,0.0022222222222222222,0.05,495
0,30,2,100,0.0022222222222222222,0.04827586206896552,601
0,30,2,100,0.0022222222222222222,0.04597701149425287,729
0,30,2,100,0.0022222222222222222,0.044252873563218394,885
0,30,2,100,0.0022222222222222222,0.04195402298850575,1075
0,30,2,100,0.0022222222222222222,0.038505747126436785,1305
0,30,2,100,0.0022222222222222222,0.0339080459770115,1584
0,30,2,100,0.0033333333333333335,0.03045977011494253,1924
0,30,2,100,0.0033333333333333335,0.028735632183908046,2335
0,30,2,100,0.0033333333333333335,0.02528735632183908,2835
0,30,2,100,0.0033333333333333335,0.023563218390804597,3442
0,30,2,100,0.0033333333333333335,0.021264367816091954,4178
0,30,2,100,0.0033333333333333335,0.016666666666666666,5072
0,30,2,100,0.0033333333333333335,0.01264367816091954,6158
0,30,2,100,0.0033333333333333335,0.009770114942528735,7476
0,30,2,100,0.0044444444444444444,0.007471264367816092,9076
0,30,2,100,0.0044444444444444444,0.00632183908045977,11018
0,30,2,100,0.0044444444444444444,0.005747126436781609,13375
0,30,2,100,0.0044444444444444444,0.004597701149425287,16237
0,30,2,100,0.0044444444444444444,0.004597701149425287,19712
0,30,2,100,0.0044444444444444444,0.005172413793103448,23930
0,30,2,100,0.0044444444444444444,0.004022988505747126,29050
0,30,2,100,0.0044444444444444444,0.004022988505747126,35266
0,30,2,100,0.0044444444444444444,0.004597701149425287,42813
0,30,2,100,0.0044444444444444444,0.004022988505747126,51974
0,30,2,100,0.0044444444444444444,0.004022988505747126,63095
0,30,2,100,0.0044444444444444444,0.005172413793103448,76596
0,30,2,100,0.0044444444444444444,0.004022988505747126,92986
0,30,2,100,0.0044444444444444444,0.004597701149425287,112883
0,30,2,100,0.0044444444444444444,0.004597701149425287,137038
0,30,2,100,0.0044444444444444444,0.004022988505747126,166361
0,30,2,100,0.0044444444444444444,0.004597701149425287,201958
0,30,2,100,0.0044444444444444444,0.004597701149425287,245173
0,30,2,100,0.0044444444444444444,0.004022988505747126,297635
0,30,2,100,0.0044444444444444444,0.004022988505747126,361322
0,30,2,100,0.0044444444444444444,0.004597701149425287,438637
0,30,2,100,0.0044444444444444444,0.004597701149425287,532495
0,30,2,100,0.0044444444444444444,0.004022988505747126,646437
0,30,2,100,0.0044444444444444444,0.004597701149425287,784759
0,30,2,100,0.0044444444444444444,0.004597701149425287,952680
0,30,2,100,0.0044444444444444444,0.004022988505747126,1156532
0,30,2,100,0.0044444444444444444,0.004597701149425287,1404004
0,30,2,100,0.0044444444444444444,0.004597701149425287,1704429
0,30,2,100,0.0044444444444444444,0.004022988505747126,2069138
0,30,2,100,0.0044444444444444444,0.004022988505747126,2511886
0,30,2,100,0.0044444444444444444,0.004022988505747126,3049372
0,30,2,100,0.0044444444444444444,0.004022988505747126,3701869
0,30,2,100,0.0044444444444444444,0.004597701149425287,4493984
0,30,2,100,0.0044444444444444444,0.004022988505747126,5455594
0,30,2,100,0.0044444444444444444,0.004597701149425287,6622967
0,30,2,100,0.0044444444444444444,0.004022988505747126,8040131
0,30,2,100,0.0044444444444444444,0.004597701149425287,9760536
0,30,2,100,0.0044444444444444444,0.004597701149425287,11849068
0,30,2,100,0.0044444444444444444,0.004022988505747126,14384498
0,30,2,100,0.0044444444444444444,0.005172413793103448,17462453
0,30,2,100,0.0044444444444444444,0.004597701149425287,21199020
0,30,2,100,0.0044444444444444444,0.004022988505747126,25735127
0,30,2,100,0.0044444444444444444,0.004597701149425287,31241857
0,30,2,100,0.0044444444444444444,0.004597701149425287,37926901
0,30,2,100,0.0044444444444444444,0.004597701149425287,46042393
0,30,2,100,0.0044444444444444444,0.005172413793103448,55894415
0,30,2,100,0.0044444444444444444,0.004597701149425287,67854545
0,30,2,100,0.0044444444444444444,0.005172413793103448,82373870
0,30,2,200,0.0022222222222222222,0.0339080459770115,1
0,30,2,200,0.0022222222222222222,0.0339080459770115,2
0,30,2,200,0.0022222222222222222,0.0339080459770115,3
0,30,2,200,0.0022222222222222222,0.0339080459770115,4
0,30,2,200,0.0022222222222222222,0.0339080459770115,5
0,30,2,200,0.0022222222222222222,0.0339080459770115,6
0,30,2,200,0.0022222222222222222,0.0339080459770115,8
0,30,2,200,0.0022222222222222222,0.0339080459770115,10
0,30,2,200,0.0022222222222222222,0.0339080459770115,12
0,30,2,200,0.0022222222222222222,0.0339080459770115,15
0,30,2,200,0.0022222222222222222,0.0339080459770115,18
0,30,2,200,0.0022222222222222222,0.0339080459770115,22
0,30,2,200,0.0022222222222222222,0.0339080459770115,27
0,30,2,200,0.0022222222222222222,0.032758620689655175,32
0,30,2,200,0.0022222222222222222,0.032758620689655175,39
0,30,2,200,0.0022222222222222222,0.032758620689655175,48
0,30,2,200,0.0022222222222222222,0.032758620689655175,58
0,30,2,200,0.0022222222222222222,0.03218390804597701,71
0,30,2,200,0.0022222222222222222,0.03218390804597701,86
0,30,2,200,0.0022222222222222222,0.03218390804597701,104
0,30,2,200,0.0022222222222222222,0.03218390804597701,127
0,30,2,200,0.0022222222222222222,0.031609195402298854,154
0,30,2,200,0.0022222222222222222,0.031609195402298854,187
0,30,2,200,0.0022222222222222222,0.031609195402298854,227
0,30,2,200,0.0022222222222222222,0.03103448275862069,276
0,30,2,200,0.0022222222222222222,0.029885057471264367,335
0,30,2,200,0.0022222222222222222,0.029310344827586206,407
0,30,2,200,0.0022222222222222222,0.028160919540229885,495
0,30,2,200,0.0022222222222222222,0.028160919540229885,601
0,30,2,200,0.0022222222222222222,0.027011494252873563,729
0,30,2,200,0.0022222222222222222,0.026436781609195402,885
0,30,2,200,0.0022222222222222222,0.02471264367816092,1075
0,30,2,200,0.0022222222222222222,0.022988505747126436,1305
0,30,2,200,0.0022222222222222222,0.022988505747126436,1584
0,30,2,200,0.0022222222222222222,0.020114942528735632,1924
0,30,2,200,0.0022222222222222222,0.01896551724137931,2335
0,30,2,200,0.0022222222222222222,0.017816091954022988,2835
0,30,2,200,0.0033333333333333335,0.014367816091954023,3442
0,30,2,200,0.0033333333333333335,0.013218390804597701,4178
0,30,2,200,0.0033333333333333335,0.011494252873563218,5072
0,30,2,200,0.0033333333333333335,0.009770114942528735,6158
0,30,2,200,0.0033333333333333335,0.007471264367816092,7476
0,30,2,200,0.0033333333333333335,0.00632183908045977,9076
0,30,2,200,0.0033333333333333335,0.005747126436781609,11018
0,30,2,200,0.0033333333333333335,0.0034482758620689655,13375
0,30,2,200,0.0044444444444444444,0.004022988505747126,16237
0,30,2,200,0.0044444444444444444,0.0022988505747126436,19712
0,30,2,200,0.0044444444444444444,0.0017241379310344827,23930
0,30,2,200,0.0044444444444444444,0.0017241379310344827,29050
0,30,2,200,0.0044444444444444444,0.0017241379310344827,35266
0,30,2,200,0.0044444444444444444,0.0017241379310344827,42813
0,30,2,200,0.0044444444444444444,0.0022988505747126436,51974
0,30,2,200,0.0044444444444444444,0.0028735632183908046,63095
0,30,2,200,0.0044444444444444444,0.0017241379310344827,76596
0,30,2,200,0.0044444444444444444,0.0017241379310344827,92986
0,30,2,200,0.0044444444444444444,0.0017241379310344827,112883
0,30,2,200,0.0033333333333333335,0.0028735632183908046,137038
0,30,2,200,0.005555555555555556,0.0022988505747126436,166361
0,30,2,200,0.0044444444444444444,0.0022988505747126436,201958
0,30,2,200,0.0044444444444444444,0.0017241379310344827,245173
0,30,2,200,0.0044444444444444444,0.0017241379310344827,297635
0,30,2,200,0.005555555555555556,0.0022988505747126436,361322
0,30,2,200,0.0044444444444444444,0.0028735632183908046,438637
0,30,2,200,0.0044444444444444444,0.0022988505747126436,532495
0,30,2,200,0.0044444444444444444,0.0022988505747126436,646437
0,30,2,200,0.0033333333333333335,0.0028735632183908046,784759
0,30,2,200,0.0044444444444444444,0.0028735632183908046,952680
0,30,2,200,0.0044444444444444444,0.0028735632183908046,1156532
0,30,2,200,0.0044444444444444444,0.0017241379310344827,1404004
0,30,2,200,0.0044444444444444444,0.0022988505747126436,1704429
0,30,2,200,0.0044444444444444444,0.0022988505747126436,2069138
0,30,2,200,0.0044444444444444444,0.0022988505747126436,2511886
0,30,2,200,0.0044444444444444444,0.0022988505747126436,3049372
0,30,2,200,0.0044444444444444444,0.0022988505747126436,3701869
0,30,2,200,0.0044444444444444444,0.0022988505747126436,4493984
0,30,2,200,0.0044444444444444444,0.0022988505747126436,5455594
0,30,2,200,0.0033333333333333335,0.0028735632183908046,6622967
0,30,2,200,0.0044444444444444444,0.0022988505747126436,8040131
0,30,2,200,0.0044444444444444444,0.0017241379310344827,9760536
0,30,2,200,0.0044444444444444444,0.0017241379310344827,11849068
0,30,2,200,0.005555555555555556,0.0022988505747126436,14384498
0,30,2,200,0.005555555555555556,0.0022988505747126436,17462453
0,30,2,200,0.0044444444444444444,0.0022988505747126436,21199020
0,30,2,200,0.0044444444444444444,0.0022988505747126436,25735127
0,30,2,200,0.0044444444444444444,0.0017241379310344827,31241857
0,30,2,200,0.005555555555555556,0.0022988505747126436,37926901
0,30,2,200,0.0044444444444444444,0.0022988505747126436,46042393
0,30,2,200,0.0044444444444444444,0.0022988505747126436,55894415
0,30,2,200,0.0044444444444444444,0.0022988505747126436,67854545
0,30,2,200,0.0044444444444444444,0.0022988505747126436,82373870
0,30,2,300,0.0011111111111111111,0.0339080459770115,1
0,30,2,300,0.0011111111111111111,0.0339080459770115,2
0,30,2,300,0.0011111111111111111,0.0339080459770115,3
0,30,2,300,0.0011111111111111111,0.0339080459770115,4
0,30,2,300,0.0011111111111111111,0.0339080459770115,5
0,30,2,300,0.0011111111111111111,0.0339080459770115,6
0,30,2,300,0.0011111111111111111,0.0339080459770115,8
0,30,2,300,0.0011111111111111111,0.0339080459770115,10
0,30,2,300,0.0022222222222222222,0.03333333333333333,12
0,30,2,300,0.0022222222222222222,0.03333333333333333,15
0,30,2,300,0.0022222222222222222,0.032758620689655175,18
0,30,2,300,0.0022222222222222222,0.032758620689655175,22
0,30,2,300,0.0022222222222222222,0.032758620689655175,27
0,30,2,300,0.0022222222222222222,0.032758620689655175,32
0,30,2,300,0.0022222222222222222,0.032758620689655175,39
0,30,2,300,0.0022222222222222222,0.032758620689655175,48
0,30,2,300,0.0022222222222222222,0.032758620689655175,58
0,30,2,300,0.0022222222222222222,0.032758620689655175,71
0,30,2,300,0.0022222222222222222,0.03218390804597701,86
0,30,2,300,0.0022222222222222222,0.03218390804597701,104
0,30,2,300,0.0022222222222222222,0.03218390804597701,127
0,30,2,300,0.0022222222222222222,0.031609195402298854,154
0,30,2,300,0.0022222222222222222,0.031609195402298854,187
0,30,2,300,0.0022222222222222222,0.03103448275862069,227
0,30,2,300,0.0022222222222222222,0.03103448275862069,276
0,30,2,300,0.0022222222222222222,0.03045977011494253,335
0,30,2,300,0.0022222222222222222,0.029885057471264367,407
0,30,2,300,0.0022222222222222222,0.029885057471264367,495
0,30,2,300,0.0022222222222222222,0.028735632183908046,601
0,30,2,300,0.0022222222222222222,0.028160919540229885,729
0,30,2,300,0.0022222222222222222,0.027011494252873563,885
0,30,2,300,0.0022222222222222222,0.026436781609195402,1075
0,30,2,300,0.0022222222222222222,0.02586206896551724,1305
0,30,2,300,0.0022222222222222222,0.02528735632183908,1584
0,30,2,300,0.0022222222222222222,0.023563218390804597,1924
0,30,2,300,0.0033333333333333335,0.021264367816091954,2335
0,30,2,300,0.0033333333333333335,0.01839080459770115,2835
0,30,2,300,0.0033333333333333335,0.017816091954022988,3442
